Row ID;Order ID;Product ID;Sales
7878;CA-2016-148705;OFF-LA-10001641;504
7879;CA-2017-160241;FUR-FU-10003806;242176
7880;CA-2017-155747;FUR-TA-10003392;337176
7881;CA-2018-118017;OFF-AR-10003856;13344
7882;CA-2018-118017;TEC-AC-10002006;76752
7883;CA-2018-118017;TEC-AC-10002006;102336
7884;CA-2018-118017;OFF-PA-10002246;1032
7885;CA-2018-118017;OFF-SU-10004782;4732
7886;CA-2018-118017;FUR-FU-10004351;23376
7887;CA-2018-118017;FUR-FU-10004270;1672
7888;CA-2018-118017;FUR-FU-10004053;16192
7889;CA-2017-113117;OFF-PA-10000019;324
7890;CA-2017-148684;OFF-AR-10003811;1989
7891;CA-2017-148684;TEC-AC-10001838;39998
7892;CA-2017-148684;FUR-FU-10003553;34385
7893;CA-2017-148684;OFF-PA-10003302;10632
7894;CA-2018-125367;OFF-BI-10002412;1392
7895;CA-2018-124744;OFF-BI-10002852;824
7896;CA-2018-124744;OFF-BI-10000145;624
7897;CA-2018-124744;OFF-PA-10001970;44784
7898;CA-2018-128363;OFF-AP-10001563;272048
7899;CA-2018-128363;OFF-BI-10001359;1614582
7900;CA-2018-128363;OFF-FA-10003495;2432
7901;CA-2018-128363;TEC-AC-10003709;1584
7902;CA-2018-128363;FUR-FU-10003268;31984
7903;CA-2018-128363;OFF-EN-10003845;1476
7904;CA-2018-128363;FUR-CH-10002073;423648
7905;CA-2016-126669;OFF-PA-10001357;7664
7906;US-2016-118766;OFF-EN-10001415;4464
7907;US-2016-118766;OFF-BI-10002813;396
7908;CA-2017-112585;OFF-AP-10003849;71564
7909;CA-2017-149762;FUR-TA-10004147;268704
7910;CA-2017-149762;OFF-AR-10001662;2192
7911;CA-2017-149762;OFF-ST-10001558;4872
7912;CA-2017-149762;FUR-BO-10001337;205666
7913;CA-2017-167605;FUR-FU-10001602;30344
7914;US-2018-105697;OFF-ST-10003996;25696
7915;CA-2018-165323;TEC-MA-10003673;34045
7916;CA-2018-165323;TEC-AC-10004992;10134
7917;CA-2016-110891;FUR-CH-10002880;344372
7918;CA-2018-100783;OFF-AR-10000380;30384
7919;CA-2016-152513;OFF-BI-10002706;22848
7920;CA-2018-139822;OFF-ST-10000943;3862
7921;CA-2018-139822;TEC-AC-10001090;5998
7922;CA-2018-107713;OFF-BI-10002026;1743
7923;CA-2018-134096;TEC-PH-10000526;38396
7924;CA-2018-134096;OFF-BI-10004002;1557
7925;CA-2017-125843;OFF-BI-10002309;2232
7926;CA-2017-125843;OFF-LA-10003923;1036
7927;CA-2018-120404;TEC-AC-10003433;297
7928;CA-2018-120404;TEC-PH-10001363;56999
7929;CA-2018-120404;FUR-FU-10000820;5097
7930;CA-2018-167549;FUR-TA-10004767;298116
7931;CA-2017-120082;OFF-AR-10001955;5952
7932;US-2017-168095;FUR-CH-10004886;23028
7933;US-2017-168095;OFF-PA-10003641;10552
7934;CA-2018-166093;OFF-EN-10003134;2336
7935;CA-2018-166093;TEC-PH-10002564;71976
7936;CA-2018-166093;OFF-PA-10003893;856
7937;CA-2018-166093;OFF-BI-10000174;1392
7938;CA-2018-166093;OFF-AP-10001058;251829
7939;CA-2018-166093;OFF-ST-10001496;54057
7940;CA-2018-166093;OFF-BI-10004230;221056
7941;CA-2017-146325;FUR-CH-10001146;81424
7942;CA-2017-146325;OFF-ST-10001590;1348
7943;CA-2018-134194;OFF-BI-10003684;39582
7944;CA-2018-134194;OFF-SU-10000946;44688
7945;CA-2018-134194;OFF-AR-10001615;31744
7946;CA-2018-134194;OFF-BI-10001597;4098
7947;CA-2018-134194;OFF-BI-10001116;3168
7948;CA-2015-131009;OFF-FA-10004395;1884
7949;CA-2015-131009;FUR-CH-10001270;36225
7950;CA-2015-131009;FUR-FU-10001095;63552
7951;CA-2015-131009;OFF-ST-10001469;129552
7952;CA-2016-145814;OFF-BI-10003196;5984
7953;CA-2016-145814;TEC-PH-10002200;86176
7954;CA-2015-138359;OFF-ST-10000636;6696
7955;CA-2015-138359;OFF-BI-10000145;624
7956;CA-2018-131807;FUR-CH-10001190;435168
7957;CA-2018-131807;OFF-FA-10002780;149
7958;CA-2018-131807;OFF-AP-10004052;158
7959;CA-2018-131807;FUR-FU-10004666;729
7960;CA-2018-131807;FUR-TA-10004086;206352
7961;CA-2018-131807;TEC-PH-10000702;7992
7962;CA-2018-104864;OFF-ST-10002301;8136
7963;CA-2018-104864;OFF-BI-10001636;20232
7964;CA-2018-104864;OFF-AP-10002684;389056
7965;CA-2018-104864;OFF-PA-10004609;20736
7966;CA-2018-104864;OFF-PA-10003309;41472
7967;CA-2016-138219;OFF-PA-10000380;3336
7968;CA-2017-157707;FUR-BO-10001567;90882
7969;CA-2017-157707;TEC-PH-10002583;15992
7970;CA-2017-157707;FUR-CH-10004853;120784
7971;US-2016-126753;TEC-PH-10003580;519792
7972;US-2016-126753;TEC-AC-10004227;31176
7973;US-2016-126753;OFF-PA-10002787;10368
7974;US-2016-126753;OFF-BI-10003981;2724
7975;US-2016-126753;FUR-FU-10001488;254352
7976;US-2016-126753;OFF-BI-10003727;3762
7977;US-2016-126753;OFF-PA-10000130;10272
7978;CA-2015-166051;TEC-PH-10002680;65997
7979;CA-2015-166051;TEC-PH-10002538;11373
7980;CA-2016-113040;OFF-BI-10001249;5104
7981;CA-2015-103800;OFF-PA-10000174;16448
7982;CA-2015-113383;OFF-AP-10004532;8192
7983;CA-2015-113383;FUR-FU-10001986;2549
7984;CA-2018-152499;OFF-FA-10002975;1512
7985;CA-2018-152499;OFF-AR-10003481;7872
7986;CA-2017-151498;OFF-BI-10004967;832
7987;CA-2017-137939;TEC-PH-10003589;8995
7988;US-2017-117793;OFF-LA-10002945;252
7989;US-2017-117793;OFF-LA-10003537;3759
7990;US-2017-117793;OFF-ST-10002406;1497
7991;US-2017-117793;TEC-AC-10003433;198
7992;CA-2017-133872;OFF-BI-10002082;39936
7993;CA-2017-133872;TEC-AC-10000521;18464
7994;US-2016-165743;OFF-BI-10001982;4896
7995;US-2016-165743;FUR-BO-10002268;145764
7996;US-2016-165743;OFF-BI-10001758;9612
7997;US-2018-105998;TEC-AC-10004469;19975
7998;US-2018-105998;FUR-TA-10001095;1673184
7999;US-2015-148194;FUR-FU-10001852;1218
8000;US-2015-148194;OFF-AP-10000696;5768
8001;US-2016-151407;TEC-PH-10003885;26396
8002;CA-2016-110870;TEC-AC-10002926;29994
8003;CA-2016-110870;OFF-SU-10001225;2576
8004;CA-2015-143210;TEC-PH-10004434;2719
8005;CA-2015-143210;FUR-FU-10003878;4584
8006;CA-2015-143210;FUR-FU-10002268;982
8007;CA-2017-139808;OFF-FA-10001883;9336
8008;CA-2016-110863;OFF-ST-10002756;54124
8009;CA-2016-110863;OFF-PA-10000474;10632
8010;CA-2016-110863;FUR-CH-10002073;13239
8011;CA-2015-127859;OFF-PA-10003641;126624
8012;US-2016-136427;TEC-PH-10002070;125944
8013;CA-2018-120168;OFF-BI-10004519;66392
8014;CA-2018-120168;TEC-AC-10002167;120
8015;CA-2018-120168;OFF-FA-10000936;329
8016;CA-2018-120168;FUR-FU-10000732;1884
8017;US-2015-131870;FUR-FU-10002501;60672
8018;US-2015-131870;OFF-AR-10000634;30816
8019;CA-2018-114804;TEC-PH-10001700;52792
8020;CA-2018-167227;OFF-AP-10001962;839
8021;CA-2018-167227;OFF-PA-10001838;1176
8022;CA-2015-129189;OFF-AP-10000124;4992
8023;CA-2015-129189;OFF-EN-10003567;8792
8024;CA-2015-129189;FUR-CH-10004997;65793
8025;CA-2015-129189;OFF-BI-10000494;1044
8026;CA-2016-132465;FUR-FU-10000277;21068
8027;CA-2016-132465;OFF-ST-10003641;788
8028;CA-2016-132465;TEC-AC-10001998;1999
8029;CA-2016-132465;OFF-ST-10001932;77268
8030;CA-2017-166373;TEC-AC-10002323;10608
8031;CA-2017-158806;FUR-FU-10004270;23076
8032;CA-2017-158806;OFF-PA-10004621;2592
8033;CA-2016-119690;OFF-PA-10001019;47952
8034;CA-2016-119690;OFF-BI-10000201;984
8035;CA-2016-119690;FUR-FU-10004587;75384
8036;CA-2016-119690;OFF-LA-10001613;4608
8037;CA-2016-153738;OFF-BI-10001308;3768
8038;CA-2018-169012;OFF-AP-10003278;4191
8039;CA-2018-109393;FUR-BO-10003966;435999
8040;CA-2018-121489;FUR-CH-10004698;388704
8041;CA-2018-121489;OFF-ST-10000025;57258
8042;CA-2018-121489;TEC-AC-10000682;3318
8043;US-2018-133081;TEC-AC-10001772;6388
8044;US-2018-133081;FUR-FU-10001379;2672
8045;CA-2018-165008;OFF-BI-10002794;295056
8046;CA-2017-145611;OFF-AP-10001005;39325
8047;CA-2017-113600;OFF-BI-10000201;2214
8048;CA-2018-130834;OFF-PA-10003673;16272
8049;CA-2017-168543;OFF-AP-10000938;70686
8050;CA-2015-144974;OFF-BI-10003274;597
8051;CA-2015-144974;FUR-FU-10001095;21184
8052;CA-2015-144974;OFF-AP-10001492;41376
8053;CA-2015-109904;OFF-AR-10004999;1794
8054;CA-2018-152205;OFF-BI-10004094;2655
8055;CA-2016-121188;OFF-ST-10001490;89235
8056;CA-2016-121188;FUR-BO-10004695;307666
8057;CA-2016-121188;OFF-ST-10000736;72882
8058;CA-2016-121188;OFF-BI-10001617;4136
8059;CA-2016-121188;TEC-PH-10003589;43176
8060;CA-2016-121188;FUR-FU-10003981;416
8061;CA-2016-156013;OFF-PA-10001970;614
8062;CA-2016-156013;OFF-BI-10002437;24448
8063;CA-2017-132997;TEC-PH-10000586;26396
8064;CA-2017-132997;TEC-PH-10003811;35997
8065;CA-2017-132997;OFF-PA-10004983;1296
8066;CA-2017-132997;OFF-ST-10003479;11682
8067;CA-2017-132997;OFF-BI-10004318;276784
8068;US-2016-160563;TEC-AC-10002567;23997
8069;US-2016-160563;FUR-FU-10001731;1602
8070;CA-2018-151750;OFF-ST-10002743;45456
8071;CA-2018-151750;FUR-FU-10002116;14142
8072;CA-2018-151750;FUR-CH-10003199;310744
8073;CA-2018-151750;OFF-AR-10003158;12736
8074;CA-2018-151750;OFF-BI-10000301;647
8075;CA-2018-151750;OFF-BI-10000343;13748
8076;CA-2018-151750;OFF-AP-10004708;15224
8077;CA-2016-106187;FUR-FU-10000794;2742
8078;CA-2016-106187;OFF-BI-10004519;16598
8079;CA-2016-106187;TEC-AC-10001590;75
8080;US-2017-164945;OFF-BI-10001524;134272
8081;CA-2016-150714;OFF-LA-10001474;146544
8082;CA-2016-150714;OFF-PA-10001497;131904
8083;CA-2016-150714;OFF-AP-10003287;20388
8084;CA-2016-150714;OFF-BI-10002982;14301
8085;CA-2016-150714;OFF-ST-10001809;71864
8086;CA-2017-105753;FUR-FU-10000246;611
8087;CA-2018-120894;OFF-AP-10000252;2808
8088;CA-2017-106621;OFF-AR-10002375;10496
8089;CA-2016-107020;OFF-BI-10003719;3992
8090;US-2016-117492;OFF-AP-10001492;7758
8091;CA-2015-101392;OFF-ST-10000532;26936
8092;CA-2016-127502;OFF-LA-10001613;576
8093;CA-2018-143658;OFF-AR-10002818;1099
8094;CA-2018-133046;FUR-FU-10001940;2388
8095;CA-2018-133046;OFF-PA-10003883;262
8096;CA-2018-133046;OFF-PA-10002787;1296
8097;CA-2018-133046;TEC-AC-10000991;23495
8098;CA-2018-122798;OFF-ST-10003058;11825
8099;CA-2018-122798;OFF-PA-10004239;428
8100;CA-2017-169663;TEC-AC-10003038;2685
8101;CA-2017-169663;TEC-MA-10000984;33576
8102;CA-2016-149846;OFF-LA-10004484;826
8103;CA-2016-149846;TEC-MA-10004002;297332
8104;CA-2016-149846;OFF-ST-10002406;10479
8105;CA-2016-149846;TEC-PH-10003645;775728
8106;CA-2018-159149;FUR-BO-10001601;890664
8107;CA-2018-159149;OFF-AR-10000937;17544
8108;CA-2018-159149;TEC-PH-10000038;438336
8109;US-2018-167570;FUR-CH-10003396;215544
8110;CA-2018-160122;OFF-EN-10002592;55584
8111;CA-2018-160122;FUR-CH-10000422;127386
8112;CA-2017-130393;FUR-CH-10002647;24843
8113;CA-2017-130393;OFF-AP-10004859;11648
8114;CA-2017-130393;FUR-CH-10004477;85246
8115;CA-2018-144820;OFF-AR-10004817;2064
8116;CA-2018-101014;FUR-FU-10003374;14802
8117;CA-2018-105543;OFF-ST-10003123;3329
8118;US-2018-113201;OFF-PA-10000675;20495
8119;US-2018-106551;FUR-CH-10004997;526344
8120;CA-2017-116722;FUR-FU-10001934;4196
8121;CA-2017-116722;FUR-CH-10004997;451152
8122;CA-2017-116722;OFF-BI-10001890;31504
8123;CA-2015-138128;OFF-EN-10002500;30672
8124;CA-2015-138128;TEC-CO-10001766;1079976
8125;US-2018-150070;FUR-CH-10004860;161568
8126;CA-2016-137064;OFF-BI-10002049;2934
8127;CA-2016-137064;TEC-AC-10003499;18528
8128;CA-2016-137064;OFF-ST-10003470;670752
8129;CA-2018-157350;FUR-FU-10000222;6496
8130;CA-2015-127866;TEC-AC-10000023;4194
8131;CA-2015-127866;OFF-PA-10003971;1196
8132;CA-2015-127866;OFF-AR-10003481;1312
8133;CA-2015-127866;OFF-ST-10001490;53541
8134;CA-2016-131352;FUR-FU-10003708;7278
8135;CA-2016-121776;OFF-PA-10001970;3684
8136;CA-2016-121776;OFF-LA-10002762;8771
8137;CA-2017-118073;FUR-TA-10002533;5622925
8138;CA-2015-103219;FUR-FU-10004091;5652
8139;CA-2017-102561;OFF-AR-10001545;11264
8140;CA-2017-102561;OFF-ST-10001476;28408
8141;CA-2017-102561;OFF-PA-10004971;18496
8142;CA-2017-100993;OFF-LA-10003223;1473
8143;CA-2017-100993;OFF-ST-10004340;18654
8144;CA-2017-100993;FUR-TA-10001095;557728
8145;CA-2017-100993;TEC-PH-10001448;159968
8146;US-2015-112949;OFF-AP-10001005;4719
8147;US-2015-112949;OFF-AR-10003469;352
8148;US-2018-146822;OFF-PA-10000249;4912
8149;US-2017-131058;OFF-LA-10001613;2016
8150;CA-2015-167997;OFF-BI-10001758;1068
8151;CA-2015-167997;FUR-BO-10004409;14196
8152;CA-2018-140151;OFF-ST-10001558;3248
8153;CA-2018-140151;OFF-PA-10002986;2004
8154;CA-2018-140151;TEC-CO-10004722;1399996
8155;US-2018-143770;TEC-AC-10002842;238
8156;US-2018-143770;OFF-PA-10001125;6196
8157;CA-2017-131296;FUR-TA-10002622;239372
8158;CA-2017-103464;TEC-AC-10002842;595
8159;CA-2018-136238;OFF-PA-10004285;16032
8160;CA-2017-120803;TEC-AC-10004469;19975
8161;CA-2017-134138;FUR-CH-10001545;22796
8162;CA-2016-120915;OFF-AP-10002578;29352
8163;CA-2016-120915;TEC-PH-10003012;30798
8164;CA-2016-168207;FUR-FU-10004909;9696
8165;CA-2016-168207;OFF-BI-10001524;117488
8166;CA-2016-168207;OFF-BI-10003355;11952
8167;CA-2016-168207;FUR-BO-10004357;512499
8168;CA-2017-144148;FUR-TA-10002774;863128
8169;CA-2018-107174;FUR-TA-10004575;203686
8170;CA-2018-107174;FUR-CH-10003312;449568
8171;CA-2018-107174;TEC-AC-10001465;10896
8172;CA-2017-146150;OFF-AR-10002240;26418
8173;CA-2015-114125;OFF-LA-10004559;288
8174;CA-2015-114125;OFF-BI-10003291;41904
8175;CA-2015-114125;OFF-ST-10001505;2392
8176;CA-2017-114944;OFF-PA-10003892;156512
8177;CA-2017-135965;OFF-ST-10002370;12834
8178;CA-2018-149699;TEC-AC-10000474;47495
8179;CA-2017-166429;TEC-CO-10002095;99998
8180;CA-2016-112767;FUR-TA-10003469;2775
8181;CA-2016-119879;FUR-TA-10002958;1252704
8182;CA-2016-119879;TEC-PH-10002923;11097
8183;CA-2018-155642;FUR-FU-10004973;22608
8184;CA-2018-155642;FUR-FU-10001918;1892
8185;US-2018-101721;OFF-PA-10003641;63312
8186;CA-2016-136728;OFF-EN-10002621;7824
8187;CA-2016-136728;FUR-CH-10003817;170072
8188;CA-2017-127194;OFF-PA-10000659;6282
8189;CA-2016-140375;OFF-PA-10001870;1944
8190;CA-2016-140375;OFF-BI-10000320;738
8191;US-2018-155866;OFF-PA-10004735;3888
8192;US-2018-155866;FUR-FU-10004091;18776
8193;CA-2016-141327;OFF-BI-10000546;6048
8194;CA-2016-141327;OFF-AP-10001293;98352
8195;CA-2016-141327;FUR-FU-10000576;335744
8196;CA-2016-136700;OFF-PA-10004519;896
8197;CA-2018-102736;TEC-AC-10004568;89568
8198;CA-2018-102736;OFF-AR-10001897;7196
8199;CA-2018-102736;OFF-PA-10001800;15552
8200;CA-2018-125269;OFF-BI-10001628;1043
8201;CA-2018-125269;OFF-ST-10004123;72784
8202;CA-2016-114811;OFF-ST-10000885;6715
8203;CA-2016-114811;TEC-PH-10004165;54998
8204;CA-2016-114811;FUR-FU-10002240;1182
8205;CA-2016-114811;TEC-MA-10000045;46438
8206;CA-2016-114811;FUR-CH-10003746;577764
8207;CA-2016-122266;FUR-TA-10000577;1915155
8208;CA-2016-122266;OFF-AR-10004757;2624
8209;CA-2016-141565;OFF-BI-10000545;1369764
8210;CA-2016-141565;OFF-ST-10001522;294368
8211;CA-2018-128769;OFF-AP-10001271;81568
8212;CA-2017-116337;FUR-FU-10002030;4446
8213;CA-2017-116337;OFF-ST-10001272;314088
8214;CA-2016-120845;OFF-BI-10001116;6336
8215;CA-2016-120845;OFF-PA-10004665;1048
8216;CA-2016-120845;OFF-BI-10004506;2469
8217;CA-2016-120845;OFF-BI-10001982;3264
8218;CA-2015-120775;OFF-FA-10002676;4344
8219;CA-2015-120775;FUR-FU-10000758;31776
8220;CA-2015-120775;OFF-LA-10002271;4928
8221;CA-2015-120775;OFF-BI-10002609;1788
8222;CA-2015-120775;OFF-FA-10000254;15072
8223;CA-2015-152905;OFF-ST-10000321;12624
8224;CA-2017-104633;OFF-PA-10000241;18588
8225;CA-2017-104633;OFF-PA-10004782;1296
8226;CA-2018-104136;OFF-PA-10004243;1897
8227;CA-2018-104136;OFF-PA-10001033;4099
8228;CA-2017-123050;FUR-FU-10000723;8264
8229;CA-2017-123050;OFF-ST-10003455;3102
8230;CA-2017-123050;TEC-AC-10001109;8997
8231;CA-2017-162355;OFF-AR-10004344;3597
8232;CA-2017-162355;FUR-BO-10004695;126686
8233;CA-2015-158225;OFF-ST-10000675;16945
8234;CA-2015-158225;OFF-ST-10002301;4068
8235;CA-2018-102204;OFF-SU-10001212;3328
8236;CA-2018-102204;FUR-TA-10001889;933262
8237;CA-2018-102204;FUR-CH-10002024;280392
8238;CA-2018-103065;OFF-ST-10000617;4768
8239;CA-2018-103065;OFF-PA-10000380;6672
8240;CA-2018-103065;OFF-AR-10003251;4448
8241;CA-2018-103065;FUR-FU-10000175;43936
8242;CA-2015-109855;OFF-BI-10004716;23744
8243;CA-2015-109855;TEC-AC-10002842;357
8244;CA-2015-109897;TEC-PH-10003691;806336
8245;CA-2015-109897;FUR-FU-10002878;8544
8246;US-2015-143581;OFF-ST-10000991;34491
8247;CA-2016-129217;OFF-AP-10002439;7097
8248;CA-2016-129217;OFF-AR-10004602;36784
8249;CA-2017-133816;TEC-PH-10001795;743988
8250;CA-2016-140221;OFF-BI-10002854;11212
8251;CA-2016-140221;FUR-FU-10000023;4712
8252;CA-2016-140221;OFF-AP-10000828;18098
8253;CA-2016-140221;OFF-ST-10000777;60416
8254;CA-2018-152310;TEC-CO-10000971;29999
8255;CA-2018-152310;OFF-PA-10003134;19216
8256;CA-2018-152310;TEC-PH-10002538;242624
8257;CA-2018-152310;OFF-ST-10001228;4674
8258;CA-2018-152310;TEC-AC-10000397;17495
8259;CA-2018-152310;OFF-BI-10004308;100704
8260;CA-2017-118101;OFF-PA-10000357;36891
8261;CA-2017-118101;OFF-BI-10000773;802
8262;CA-2017-118101;OFF-ST-10001837;17104
8263;CA-2017-100307;OFF-PA-10002552;1944
8264;CA-2016-138457;OFF-BI-10000014;13092
8265;CA-2015-131800;OFF-AP-10004136;12294
8266;CA-2015-131800;OFF-BI-10003429;35448
8267;CA-2015-118304;TEC-PH-10000376;1998
8268;CA-2018-121790;FUR-TA-10003469;69375
8269;CA-2018-121790;OFF-SU-10004231;3168
8270;CA-2018-121790;TEC-PH-10002584;2003168
8271;CA-2018-121790;OFF-AR-10003602;9344
8272;CA-2017-169670;FUR-CH-10002331;2563056
8273;CA-2017-139549;FUR-CH-10001802;387136
8274;CA-2016-104059;OFF-AR-10000634;3424
8275;CA-2018-164112;OFF-ST-10002615;108542
8276;CA-2016-143882;OFF-PA-10004040;43056
8277;US-2017-139262;OFF-BI-10003727;3762
8278;US-2017-139262;OFF-BI-10002026;3486
8279;US-2017-139262;OFF-ST-10001496;432456
8280;CA-2018-146192;OFF-ST-10003716;67506
8281;CA-2018-134810;OFF-EN-10002504;65232
8282;CA-2018-134810;FUR-CH-10001270;207
8283;CA-2016-154284;TEC-MA-10004241;60053
8284;CA-2016-154284;OFF-AR-10001468;59904
8285;CA-2016-154284;TEC-AC-10003198;63744
8286;CA-2016-154284;FUR-FU-10003039;51756
8287;CA-2015-156244;OFF-PA-10000295;31104
8288;CA-2015-156244;OFF-AR-10004344;4796
8289;CA-2015-156244;TEC-AC-10002473;158928
8290;CA-2015-156244;OFF-AP-10002403;211248
8291;CA-2015-156244;OFF-SU-10000432;5552
8292;CA-2015-156244;OFF-LA-10000443;2952
8293;CA-2016-106362;OFF-BI-10003166;10332
8294;US-2018-168802;OFF-BI-10002393;18368
8295;US-2018-146906;TEC-PH-10001809;2999
8296;CA-2017-166380;OFF-EN-10002600;2655
8297;CA-2017-166380;TEC-AC-10000109;11198
8298;US-2016-158911;FUR-FU-10003829;4928
8299;US-2016-158911;OFF-LA-10003223;11784
8300;US-2015-103338;OFF-AR-10001770;798
8301;CA-2016-109169;OFF-EN-10003296;18096
8302;US-2018-167318;TEC-AC-10003870;164995
8303;US-2018-167318;FUR-CH-10000665;362352
8304;US-2015-120313;TEC-PH-10003092;73584
8305;CA-2018-135419;FUR-TA-10001086;486368
8306;CA-2017-128671;OFF-PA-10001870;324
8307;CA-2017-128671;OFF-BI-10003305;4186
8308;CA-2017-128671;OFF-BI-10003007;7756
8309;CA-2017-149335;OFF-AR-10001419;3717
8310;CA-2015-168312;OFF-ST-10003692;137352
8311;CA-2015-168312;FUR-TA-10001866;376509
8312;US-2018-105935;FUR-FU-10002157;6272
8313;US-2018-105935;TEC-PH-10001459;293993
8314;CA-2015-161508;FUR-CH-10002126;512358
8315;CA-2015-161508;OFF-FA-10001561;3488
8316;CA-2015-161508;OFF-AR-10003158;22288
8317;CA-2015-161508;OFF-PA-10001804;16032
8318;CA-2018-130904;OFF-AR-10000422;1752
8319;CA-2018-130904;OFF-AR-10000127;20992
8320;CA-2018-133620;OFF-ST-10004634;1121
8321;CA-2016-142937;OFF-AR-10003582;4504
8322;US-2017-149790;OFF-BI-10002026;15624
8323;CA-2017-130778;OFF-AP-10000595;874
8324;CA-2017-130778;OFF-PA-10001509;4475
8325;CA-2018-144456;OFF-ST-10001321;6168
8326;CA-2018-144456;TEC-PH-10001750;158376
8327;CA-2018-103478;OFF-BI-10001890;2864
8328;CA-2018-103478;OFF-BI-10004224;94192
8329;CA-2018-118577;OFF-PA-10001357;1437
8330;CA-2018-118577;OFF-PA-10004888;648
8331;CA-2018-113572;TEC-AC-10002370;788
8332;CA-2017-153269;OFF-ST-10004634;1121
8333;CA-2017-153269;FUR-CH-10002647;3549
8334;CA-2017-153269;OFF-PA-10001801;1794
8335;CA-2017-153269;OFF-BI-10004632;518
8336;CA-2018-161655;OFF-BI-10002082;29952
8337;CA-2017-101469;OFF-AR-10003986;77
8338;CA-2015-153087;OFF-PA-10001243;2392
8339;CA-2015-153087;TEC-AC-10003198;498
8340;CA-2018-135076;FUR-CH-10003774;436704
8341;CA-2015-161634;OFF-PA-10002262;324
8342;CA-2018-141481;OFF-AP-10004532;6144
8343;CA-2017-132549;OFF-ST-10001325;7336
8344;US-2015-155544;OFF-LA-10004544;592
8345;US-2015-155544;FUR-FU-10001473;32952
8346;US-2015-155544;FUR-CH-10000422;218376
8347;US-2016-115238;FUR-FU-10002960;314
8348;US-2016-115238;FUR-FU-10002445;948
8349;US-2016-115238;TEC-PH-10001300;2095
8350;US-2016-115238;FUR-FU-10001025;243
8351;US-2016-115238;OFF-PA-10002689;648
8352;CA-2018-132199;FUR-FU-10004245;32448
8353;CA-2018-132199;OFF-BI-10003684;26388
8354;CA-2018-132199;FUR-TA-10003748;37347
8355;CA-2018-132199;OFF-BI-10002133;642
8356;CA-2018-132199;OFF-FA-10002280;8
8357;CA-2017-163174;FUR-FU-10000308;18654
8358;CA-2015-110555;OFF-ST-10000876;8708
8359;CA-2015-110555;TEC-PH-10000586;105584
8360;CA-2015-110555;TEC-AC-10003399;21744
8361;CA-2018-147207;OFF-AR-10001955;31744
8362;CA-2018-147207;OFF-AP-10000027;5432
8363;CA-2018-147207;FUR-TA-10002958;91343
8364;CA-2018-147207;OFF-ST-10002615;372144
8365;CA-2018-137631;TEC-PH-10002624;751984
8366;CA-2018-157273;TEC-PH-10002275;604768
8367;CA-2015-109918;OFF-SU-10004290;2736
8368;CA-2015-109918;OFF-PA-10000174;2056
8369;CA-2015-109918;OFF-BI-10004308;8392
8370;CA-2017-118745;FUR-TA-10003473;902712
8371;CA-2017-163972;FUR-BO-10003894;120666
8372;CA-2015-165393;OFF-BI-10001658;4984
8373;CA-2017-113726;FUR-FU-10003535;8226
8374;CA-2017-152940;OFF-ST-10000352;2974
8375;CA-2016-158701;OFF-AP-10004859;8736
8376;CA-2016-158701;OFF-BI-10001294;5616
8377;CA-2018-156272;OFF-AP-10001242;64384
8378;CA-2016-162964;OFF-ST-10002344;64784
8379;CA-2016-162964;OFF-PA-10003349;15552
8380;CA-2016-162964;OFF-EN-10003055;223888
8381;CA-2015-103527;OFF-PA-10001622;10896
8382;CA-2017-134544;TEC-PH-10003800;84784
8383;CA-2017-163048;FUR-CH-10001270;2415
8384;CA-2017-145135;TEC-AC-10003447;5997
8385;CA-2017-145135;OFF-PA-10004285;1336
8386;CA-2018-137582;OFF-BI-10001757;11808
8387;CA-2016-149601;OFF-ST-10001558;1624
8388;CA-2016-149601;OFF-ST-10001328;7755
8389;CA-2015-139423;OFF-AP-10004708;7612
8390;CA-2017-102596;OFF-FA-10000621;17184
8391;CA-2018-153227;OFF-PA-10001838;1176
8392;CA-2018-110625;FUR-FU-10001473;2746
8393;CA-2017-142594;TEC-PH-10000193;13794
8394;CA-2017-142594;FUR-FU-10002045;11115
8395;CA-2017-142594;OFF-AP-10002945;90195
8396;CA-2017-142594;FUR-TA-10001095;366009
8397;CA-2015-152254;OFF-PA-10001144;310688
8398;US-2015-120236;OFF-BI-10004099;768
8399;CA-2018-120061;FUR-CH-10001973;155372
8400;CA-2016-133837;OFF-ST-10000344;10744
8401;CA-2016-110814;OFF-BI-10002026;2324
8402;CA-2016-110814;FUR-CH-10003535;164646
8403;CA-2016-110814;OFF-PA-10004156;2268
8404;CA-2017-154067;OFF-PA-10002254;10552
8405;CA-2018-140480;FUR-FU-10003247;8392
8406;CA-2018-140480;TEC-AC-10002473;1419
8407;CA-2018-140480;FUR-FU-10001057;3998
8408;CA-2018-140480;OFF-AR-10001419;2891
8409;CA-2018-140480;OFF-AR-10004010;17495
8410;CA-2016-134082;OFF-BI-10004230;110528
8411;CA-2017-130820;FUR-TA-10001768;630024
8412;CA-2017-159765;OFF-AR-10003514;2786
8413;CA-2018-132290;FUR-TA-10002228;933408
8414;CA-2017-147109;OFF-PA-10001972;5184
8415;CA-2017-147109;TEC-AC-10002942;1656
8416;CA-2018-107265;OFF-PA-10000474;10632
8417;CA-2018-118199;OFF-BI-10004330;14792
8418;CA-2018-118199;OFF-ST-10000604;10428
8419;CA-2018-118199;FUR-TA-10004154;28685
